dt(s)	Druck(10^-3 mbar)	Ar_Flow(sccm)	O2_Flow(sccm)	O2 Partial Pressure (10^-3 mbar)	MDX 500 V	MDX 500 I	MDX 2500 V	MDX 2500 I	Mean_Loop_Duration(ms)	Var O2 Partial Pressure	Var MDX 500 V	Timesteps (sec): 30,000000	startpoint (sccm): 0,760000	steps (sccm): 0,100000
0	0
746,53	4,2	8,16	0,96	0,2	549,54	0,2	0	0	59	0	0,94
753,37	4,24	8,16	0,96	0,23	555,23	0,2	0	0	59	0	1,14
758,43	4,23	8,16	0,88	0,22	551,11	0,2	0	0	59	0	1,5
765,2	4,22	8,16	0,86	0,22	552,77	0,2	0	0	59	0	1,62
771,93	4,23	8,16	0,86	0,22	553,47	0,2	0	0	59	0	1,91
777	4,23	8,16	0,86	0,23	553,05	0,2	0	0	59	0	1,72
783,73	4,24	8,16	0,86	0,23	553,95	0,2	0	0	59	0	1,3
788,87	4,21	8,16	0,78	0,21	546,85	0,2	0	0	59	0	2,07
795,6	4,19	8,16	0,76	0,18	541,5	0,2	0	0	59	0	0,89
800,67	4,18	8,16	0,76	0,17	519,84	0,21	0	0	59	0	2,32
807,5	4,16	8,16	0,76	0,16	508,87	0,22	0	0	59	0	2,63
dt(s)	Druck(10^-3 mbar)	Ar_Flow(sccm)	O2_Flow(sccm)	O2 Partial Pressure (10^-3 mbar)	MDX 500 V	MDX 500 I	MDX 2500 V	MDX 2500 I	Mean_Loop_Duration(ms)	Var O2 Partial Pressure	Var MDX 500 V	Timesteps (sec): 30,000000	startpoint (sccm): 0,760000	steps (sccm): 0,100000
0	0
5,27	4	8,25	0,01	-0	309,9	0,06	1,24	0,01	59	0	2,63
10,37	4	8,25	0,01	-0	308,72	0,06	0,73	0	59	0	2,66
17,13	4	8,25	0,01	-0	308,32	0,06	0,73	0	59	0	3,07
22,23	4	8,25	0,01	-0	308,79	0,06	1	0,01	59	0	3,45
29	4	8,25	0,01	-0	309,15	0,06	1,07	0,01	59	0	2,41
34,1	4	8,25	0,74	-0	315,51	0,06	0,64	0	59	0	3,73
40,83	4,01	8,25	0,75	0,01	393,96	0,05	0	0	59	0,01	10,77
45,93	4,1	8,25	0,75	0,1	426,24	0,04	0	0	59	0,01	3,16
52,7	4,16	8,25	0,76	0,16	430,05	0,04	0	0	59	0	4,98
59,53	4,18	8,25	0,76	0,18	428,08	0,04	0	0	59	0	3,24
64,57	4,22	8,25	0,84	0,22	432,43	0,04	0	0	59	0	4,72
71,47	4,24	8,25	0,86	0,24	429,51	0,04	0	0	59	0	4,75
76,5	4,24	8,25	0,86	0,24	431,11	0,04	0	0	59	0	3,63
83,37	4,25	8,25	0,86	0,25	431,04	0,04	0	0	59	0	3,82
88,43	4,25	8,25	0,86	0,25	429,64	0,04	0	0	59	0	5,05
95,2	4,28	8,25	0,95	0,28	430,42	0,04	0	0	59	0	4,45
100,33	4,29	8,25	0,96	0,29	430,59	0,04	0	0	59	0	2,62
107,07	4,3	8,25	0,96	0,3	429,43	0,04	0	0	59	0	3,47
113,83	4,3	8,25	0,96	0,3	431,17	0,04	0	0	59	0	3,24
118,93	4,3	8,25	0,96	0,3	429,85	0,04	0	0	59	0	3,68
125,7	4,33	8,25	1,05	0,33	432,01	0,04	0	0	59	0	4,88
130,8	4,34	8,25	1,06	0,34	431,73	0,04	0	0	59	0	4,05
137,57	4,34	8,25	1,06	0,34	431,13	0,04	0	0	59	0	5,47
142,67	4,35	8,25	1,06	0,35	431,17	0,04	0	0	59	0	3,24
149,5	4,35	8,25	1,06	0,35	431,31	0,04	0	0	59	0	3,93
154,57	4,38	8,25	1,14	0,38	433,3	0,04	0	0	59	0	4,73
161,43	4,39	8,25	1,16	0,39	432,39	0,04	0	0	59	0	3,97
168,2	4,39	8,25	1,16	0,39	430,83	0,04	0	0	59	0	3,17
173,33	4,39	8,25	1,16	0,39	430,76	0,04	0	0	59	0	3,43
180,07	4,39	8,25	1,16	0,39	429,6	0,04	0	0	59	0	5,17
185,2	4,42	8,25	1,25	0,43	432,1	0,04	0	0	59	0	4,74
191,93	4,43	8,25	1,26	0,44	433,36	0,04	0	0	59	0	2,53
197,03	4,44	8,25	1,26	0,44	432,38	0,04	0	0	59	0	3,32
203,8	4,44	8,25	1,26	0,44	432,07	0,04	0	0	59	0	4,82
210,57	4,44	8,25	1,27	0,44	429,14	0,04	0	0	59	0	4,26
215,67	4,47	8,25	1,35	0,47	430,9	0,04	0	0	59	0	2,19
222,5	4,48	8,25	1,36	0,48	432,7	0,04	0	0	59	0	6,36
227,57	4,48	8,25	1,36	0,48	430,95	0,04	0	0	59	0	4,79
234,43	4,48	8,25	1,36	0,48	430,02	0,04	0	0	59	0	4,03
239,5	4,48	8,25	1,36	0,48	431,23	0,04	0	0	59	0	4,16
246,3	4,52	8,25	1,45	0,52	429,72	0,04	0	0	59	0	3,54
251,4	4,5	8,25	1,46	0,5	431,66	0,04	0	0	59	0	3,45
258,17	4,46	8,25	1,46	0,46	430,74	0,04	0	0	59	0,01	3,83
264,93	4,21	8,25	1,45	0,21	417,71	0,04	0	0	59	0,03	5,4
270,03	4,43	8,25	1,45	0,43	433,25	0,04	0	0	59	0,03	4,6
276,8	4,56	8,25	1,55	0,56	432,43	0,04	0	0	59	0	2,35
281,9	4,57	8,25	1,56	0,57	432,12	0,04	0	0	59	0	5,83
288,67	4,57	8,25	1,56	0,57	431,47	0,04	0	0	59	0	4,22
293,73	4,57	8,25	1,56	0,57	431,69	0,04	0	0	59	0	4,47
300,53	4,57	8,25	1,57	0,57	429,45	0,04	0	0	59	0	5,85
305,6	4,6	8,25	1,65	0,6	432,18	0,04	0	0	59	0	3,51
312,47	4,61	8,25	1,66	0,61	431,93	0,04	0	0	59	0	4,69
319,3	4,61	8,25	1,66	0,61	430,2	0,04	0	0	59	0	3,36
324,4	4,61	8,25	1,66	0,61	432,15	0,04	0	0	59	0	3,31
331,17	4,61	8,25	1,68	0,62	430,02	0,04	0	0	59	0	3,22
336,27	4,65	8,25	1,75	0,65	431,01	0,04	0	0	59	0	3,48
343	4,66	8,25	1,76	0,66	432,08	0,04	0	0	59	0	3,44
348,13	4,66	8,25	1,76	0,66	434,03	0,04	0	0	59	0	3,59
354,87	4,66	8,25	1,76	0,66	433,96	0,04	0	0	59	0	2,42
361,63	4,66	8,25	1,79	0,66	433,03	0,04	0	0	59	0	4,19
366,77	4,7	8,25	1,85	0,7	436,32	0,04	0	0	59	0	5,2
373,57	4,7	8,25	1,86	0,7	433,82	0,04	0	0	59	0	3,54
378,63	4,7	8,25	1,86	0,7	431,67	0,04	0	0	59	0	3,61
385,5	4,7	8,25	1,86	0,7	434,15	0,04	0	0	59	0	4,15
390,53	4,7	8,25	1,86	0,71	431,25	0,04	0	0	59	0	5,02
397,43	4,74	8,25	1,95	0,74	431,59	0,04	0	0	59	0	4
402,47	4,75	8,25	1,96	0,75	431,55	0,04	0	0	59	0	3,98
409,3	4,75	8,25	1,96	0,75	431,96	0,04	0	0	59	0	4,67
416,03	4,75	8,25	1,96	0,75	434,89	0,04	0	0	59	0	3,92
421,13	4,75	8,25	1,97	0,75	430,3	0,04	0	0	59	0	3,95
427,9	4,79	8,25	2,06	0,79	432,87	0,04	0	0	59	0	3,92
433	4,79	8,25	2,06	0,79	434,57	0,04	0	0	59	0	4,17
439,77	4,79	8,25	2,06	0,79	432,38	0,04	0	0	59	0	4,03
444,87	4,79	8,25	2,06	0,79	431,62	0,04	0	0	59	0	4,03
451,6	4,79	8,25	2,09	0,79	430,66	0,04	0	0	59	0	4,74
456,77	4,79	8,25	2,15	0,79	433,23	0,04	0	0	59	0	5,91
463,57	4,7	8,25	2,17	0,7	433,51	0,04	0	0	59	0,02	3,81
470,43	4,63	8,25	2,15	0,63	427,65	0,04	0	0	59	0,04	5,13
475,47	4,82	8,25	2,16	0,82	432,83	0,04	0	0	59	0	3,49
482,3	4,84	8,25	2,2	0,84	434,56	0,04	0	0	59	0	5,48
487,4	4,87	8,25	2,25	0,87	434,31	0,04	0	0	59	0	4,43
494,17	4,88	8,25	2,26	0,88	434,32	0,04	0	0	59	0	5,37
499,27	4,88	8,25	2,26	0,88	432,1	0,04	0	0	59	0	3,9
506,03	4,88	8,25	2,26	0,88	432,49	0,04	0	0	59	0	3,17
512,8	4,89	8,25	2,32	0,89	432,13	0,04	0	0	59	0	4,12
517,9	4,92	8,25	2,36	0,92	432,11	0,04	0	0	59	0	5,38
524,63	4,92	8,25	2,36	0,92	433,97	0,04	0	0	59	0	2,97
529,73	4,92	8,25	2,36	0,92	433,11	0,04	0	0	59	0	4,24
536,53	4,92	8,25	2,36	0,92	431,34	0,04	0	0	59	0	4,37
541,6	4,92	8,25	2,38	0,92	434,05	0,04	0	0	59	0	4,76
548,47	4,96	8,25	2,46	0,96	432,36	0,04	0	0	59	0	3,36
553,53	4,97	8,25	2,46	0,97	431,49	0,04	0	0	59	0	4,18
560,4	4,97	8,25	2,46	0,97	432,31	0,04	0	0	59	0	3,81
567,13	4,97	8,25	2,46	0,97	434,57	0,04	0	0	59	0	4,77
572,27	4,97	8,25	2,5	0,97	433,23	0,04	0	0	59	0	3,07
579	4,97	8,25	2,42	0,97	431,55	0,04	0	0	59	0,01	4,63
584,13	4,93	8,25	2,37	0,93	430,29	0,04	0	0	59	0	3,24
590,87	4,93	8,25	2,36	0,93	433,31	0,04	0	0	59	0	3,4
596	4,93	8,25	2,36	0,93	431,58	0,04	0	0	59	0	5,61
602,73	4,93	8,25	2,36	0,93	432,03	0,04	0	0	59	0	3,14
607,83	4,92	8,25	2,31	0,92	432,49	0,04	0	0	59	0	5,26
614,6	4,89	8,25	2,26	0,89	431,19	0,04	0	0	59	0	3,39
621,47	4,84	8,25	2,26	0,84	431,26	0,04	0	0	59	0,01	4,2
626,53	4,75	8,25	2,27	0,75	427,48	0,04	0	0	59	0,02	3,32
633,4	4,68	8,25	2,25	0,68	430,09	0,04	0	0	59	0,05	4,42
638,47	4,87	8,25	2,2	0,87	431,44	0,04	0	0	59	0	5,16
645,3	4,85	8,25	2,16	0,85	430,29	0,04	0	0	59	0	3,41
650,43	4,85	8,25	2,16	0,85	431,74	0,04	0	0	59	0	3,38
657,17	4,85	8,25	2,16	0,85	433,18	0,04	0	0	59	0	4,36
663,93	4,85	8,25	2,16	0,85	431,78	0,04	0	0	59	0	3,16
669,03	4,84	8,25	2,09	0,84	429,66	0,04	0	0	59	0,01	3,9
675,8	4,81	8,25	2,06	0,81	428,8	0,04	0	0	59	0	4,79
680,9	4,81	8,25	2,06	0,81	429,32	0,04	0	0	59	0	4,24
687,67	4,81	8,25	2,06	0,81	427,36	0,04	0	0	59	0	2,34
692,77	4,81	8,25	2,06	0,81	429,12	0,04	0	0	59	0	3,66
699,57	4,79	8,25	1,99	0,79	431,05	0,04	0	0	59	0	4,83
704,63	4,77	8,25	1,96	0,77	432,54	0,04	0	0	59	0	5,61
711,47	4,77	8,25	1,96	0,77	430,33	0,04	0	0	59	0	3,75
718,3	4,77	8,25	1,96	0,77	432,5	0,04	0	0	59	0	3,27
723,4	4,77	8,25	1,96	0,77	432,91	0,04	0	0	59	0	4,53
730,17	4,75	8,25	1,88	0,75	429,61	0,04	0	0	59	0	4,01
735,27	4,73	8,25	1,86	0,73	429,14	0,04	0	0	59	0	3,85
742,03	4,73	8,25	1,86	0,73	430,97	0,04	0	0	59	0	3,41
747,13	4,73	8,25	1,86	0,73	429,35	0,04	0	0	59	0	5,68
753,87	4,73	8,25	1,86	0,73	430,25	0,04	0	0	59	0	2,82
759	4,72	8,25	1,8	0,72	430,67	0,04	0	0	59	0,01	4,04
765,73	4,69	8,25	1,76	0,69	427,78	0,04	0	0	59	0	4,27
772,53	4,69	8,25	1,76	0,69	427,24	0,04	0	0	59	0	4,79
777,6	4,69	8,25	1,76	0,69	428,46	0,04	0	0	59	0	4,76
784,47	4,69	8,25	1,76	0,69	430,76	0,04	0	0	59	0	4,45
789,53	4,67	8,25	1,69	0,67	429,69	0,04	0	0	59	0	6,13
796,4	4,65	8,25	1,66	0,65	428,47	0,04	0	0	59	0	4,13
801,47	4,65	8,25	1,66	0,65	430,42	0,04	0	0	59	0	4,65
808,27	4,65	8,25	1,66	0,65	432,69	0,04	0	0	59	0	5,52
813,37	4,64	8,25	1,66	0,64	431,92	0,04	0	0	59	0	5,44
820,13	4,58	8,25	1,58	0,58	429,74	0,04	0	0	59	0,01	3,04
826,87	4,41	8,25	1,58	0,41	422,02	0,04	0	0	59	0,03	3,29
832	4,36	8,25	1,55	0,36	430,32	0,04	0	0	59	0,05	4,65
838,73	4,6	8,25	1,56	0,6	428,84	0,04	0	0	59	0	3,93
843,87	4,61	8,25	1,56	0,61	430,48	0,04	0	0	59	0	4,82
850,63	4,58	8,25	1,48	0,58	428,44	0,04	0	0	59	0	4,24
855,73	4,57	8,25	1,46	0,57	428,09	0,04	0	0	59	0	5,83
862,93	4,57	8,25	1,46	0,57	428,56	0,04	0	0	59	0	5,68
868,03	4,57	8,25	1,46	0,57	430,22	0,04	0	0	59	0	4,73
874,77	4,57	8,25	1,46	0,57	428,71	0,04	0	0	59	0	4,43
879,87	4,55	8,25	1,39	0,55	428,5	0,04	0	0	59	0	5,22
886,67	4,53	8,25	1,36	0,53	429,16	0,04	0	0	59	0	3,48
893,5	4,52	8,25	1,36	0,53	428,33	0,04	0	0	59	0	3,04
898,57	4,52	8,25	1,36	0,53	427,21	0,04	0	0	59	0	3,23
905,43	4,52	8,25	1,36	0,53	426,74	0,04	0	0	59	0	4,2
910,5	4,5	8,25	1,28	0,5	426	0,04	0	0	59	0	4,93
917,33	4,48	8,25	1,26	0,49	427,17	0,04	0	0	59	0	4,16
922,43	4,48	8,25	1,26	0,48	425,95	0,04	0	0	59	0	5,59
929,2	4,48	8,25	1,26	0,49	428,89	0,04	0	0	59	0	4,39
934,3	4,48	8,25	1,26	0,49	428,01	0,04	0	0	59	0	5,55
941,03	4,46	8,25	1,18	0,46	426,22	0,04	0	0	59	0	5,04
947,8	4,44	8,25	1,16	0,44	428,39	0,04	0	0	59	0	5,75
952,9	4,44	8,25	1,16	0,44	426,12	0,04	0	0	59	0	2,83
959,67	4,44	8,25	1,16	0,44	427,21	0,04	0	0	59	0	5,94
964,77	4,44	8,25	1,16	0,45	426,53	0,04	0	0	59	0	3,77
971,57	4,41	8,25	1,07	0,41	425,04	0,04	0	0	59	0	4,43
976,63	4,4	8,25	1,06	0,4	426,43	0,04	0	0	59	0	5,74
983,5	4,4	8,25	1,06	0,4	425,96	0,04	0	0	59	0	5,01
988,53	4,4	8,25	1,06	0,4	428,4	0,04	0	0	59	0	4,39
995,4	4,4	8,25	1,06	0,4	427,49	0,04	0	0	59	0	4,05
1002,17	4,37	8,25	0,97	0,37	425,31	0,04	0	0	59	0	5,08
1007,27	4,36	8,25	0,96	0,36	422,97	0,04	0	0	59	0	3,79
1014,03	4,36	8,25	0,96	0,36	423,93	0,04	0	0	59	0	2,65
1019,13	4,36	8,25	0,96	0,36	424,98	0,04	0	0	59	0	4,14
1025,9	4,36	8,25	0,96	0,36	425,36	0,04	0	0	59	0	4,09
1031	4,33	8,25	0,88	0,33	426,14	0,04	0	0	59	0	3,93
1037,77	4,32	8,25	0,86	0,32	423,82	0,04	0	0	59	0	3,94
1044,53	4,32	8,25	0,86	0,32	424,03	0,04	0	0	59	0	6,15
1049,6	4,32	8,25	0,86	0,32	423,43	0,04	0	0	59	0	4,88
1056,47	4,32	8,25	0,86	0,32	423,47	0,04	0	0	59	0	4,52
1061,53	4,29	8,25	0,77	0,29	423,58	0,04	0	0	59	0	3,37
1068,4	4,28	8,25	0,76	0,28	422,08	0,04	0	0	59	0	4,32
1073,47	4,28	8,25	0,76	0,28	423,42	0,04	0	0	59	0	4,58
1080,27	4,28	8,25	0,76	0,28	422,61	0,04	0	0	59	0	3,04
dt(s)	Druck(10^-3 mbar)	Ar_Flow(sccm)	O2_Flow(sccm)	O2 Partial Pressure (10^-3 mbar)	MDX 500 V	MDX 500 I	MDX 2500 V	MDX 2500 I	Mean_Loop_Duration(ms)	Var O2 Partial Pressure	Var MDX 500 V	Timesteps (sec): 30,000000	startpoint (sccm): 0,760000	steps (sccm): 0,100000
4,4	4	8,26	0,01	-0	326,46	0,09	0	0	59	0	2,25
11,17	4	8,26	0,01	-0	325,5	0,09	0	0	59	0	1,28
16,27	4	8,26	0,01	-0	324,81	0,09	0	0	59	0	2,48
23,03	3,99	8,26	0,01	-0	326,19	0,09	0	0	59	0	1,73
28,13	3,99	8,26	0,01	-0	325,4	0,09	0	0	59	0	2,37
34,87	4	8,26	0,75	0	328,81	0,09	0	0	59	0	1,28
40	4	8,26	0,75	0	327,89	0,09	0	0	59	0	2,71
46,73	3,99	8,26	0,75	-0,01	327,36	0,09	0	0	59	0	1,59
53,53	3,99	8,26	0,76	-0,01	326,93	0,09	0	0	59	0	1,18
58,6	3,99	8,26	0,76	-0,01	327,34	0,09	0	0	59	0	2,29
65,47	3,99	8,26	0,85	-0,01	331,96	0,09	0	0	59	0	2,22
70,53	3,99	8,26	0,86	-0,01	334,71	0,09	0	0	59	0	1
77,4	3,99	8,26	0,86	-0,01	372,09	0,08	0	0	59	0	5,99
82,47	4	8,26	0,86	-0	392,73	0,07	0	0	59	0	2,78
89,27	4,01	8,26	0,86	0,01	407,16	0,07	0	0	59	0	3,91
94,37	4,03	8,26	0,94	0,04	421,5	0,07	0	0	59	0	3,52
101,13	4,07	8,26	0,96	0,07	445,44	0,06	0	0	59	0	3,87
107,87	4,1	8,26	0,96	0,1	453,38	0,06	0	0	59	0	5,13
112,97	4,12	8,26	0,96	0,12	454,92	0,06	0	0	59	0	3,67
